"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
43013,2020-04-01,259,0,"Dados Históricos","actual","histórico",NA,NA
43013,2008-06-01,186,0,"Dados Históricos","actual","histórico",NA,NA
43013,2016-09-01,222,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-09-01,220,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-06-01,191,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-04-01,225,0,"Dados Históricos","actual","histórico",NA,NA
43013,2006-01-01,255,0,"Dados Históricos","actual","histórico",NA,NA
43013,2015-06-01,222,0,"Dados Históricos","actual","histórico",NA,NA
43013,2001-04-01,265,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-07-01,247,0,"Dados Históricos","actual","histórico",NA,NA
43013,2009-03-01,244,0,"Dados Históricos","actual","histórico",NA,NA
43013,2000-01-01,319,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-07-01,249,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-02-01,215,0,"Dados Históricos","actual","histórico",NA,NA
43013,2010-09-01,210,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-09-01,242,0,"Dados Históricos","actual","histórico",NA,NA
43013,2003-02-01,238,0,"Dados Históricos","actual","histórico",NA,NA
43013,2010-01-01,212,0,"Dados Históricos","actual","histórico",NA,NA
43013,2015-04-01,234,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-11-01,195,0,"Dados Históricos","actual","histórico",NA,NA
43013,2010-12-01,226,0,"Dados Históricos","actual","histórico",NA,NA
43013,2020-10-01,195,0,"Dados Históricos","actual","histórico",NA,NA
43013,2007-04-01,216,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-08-01,182,0,"Dados Históricos","actual","histórico",NA,NA
43013,2020-09-01,199,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-12-01,246,0,"Dados Históricos","actual","histórico",NA,NA
43013,2009-01-01,255,0,"Dados Históricos","actual","histórico",NA,NA
43013,2023-01-01,257,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-01-01,271,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-01-01,217,0,"Dados Históricos","actual","histórico",NA,NA
43013,2015-09-01,234,0,"Dados Históricos","actual","histórico",NA,NA
43013,2009-07-01,225,0,"Dados Históricos","actual","histórico",NA,NA
43013,2009-11-01,200,0,"Dados Históricos","actual","histórico",NA,NA
43013,2013-01-01,267,0,"Dados Históricos","actual","histórico",NA,NA
43013,2001-08-01,254,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-05-01,253,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-04-01,240,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-11-01,220,0,"Dados Históricos","actual","histórico",NA,NA
43013,2000-05-01,293,0,"Dados Históricos","actual","histórico",NA,NA
43013,2006-08-01,217,0,"Dados Históricos","actual","histórico",NA,NA
43013,2003-04-01,264,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-12-01,227,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-05-01,240,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-12-01,247,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-08-01,255,0,"Dados Históricos","actual","histórico",NA,NA
43013,2008-02-01,226,0,"Dados Históricos","actual","histórico",NA,NA
43013,2009-06-01,214,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-11-01,221,0,"Dados Históricos","actual","histórico",NA,NA
43013,2001-02-01,259,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-08-01,228,0,"Dados Históricos","actual","histórico",NA,NA
43013,2015-01-01,257,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-03-01,242,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-03-01,232,0,"Dados Históricos","actual","histórico",NA,NA
43013,2017-11-01,222,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-01-01,243,0,"Dados Históricos","actual","histórico",NA,NA
43013,2023-03-01,244,0,"Dados Históricos","actual","histórico",NA,NA
43013,2006-12-01,204,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-02-01,257,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-12-01,227,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-03-01,265,0,"Dados Históricos","actual","histórico",NA,NA
43013,2007-10-01,193,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-11-01,176,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-12-01,216,0,"Dados Históricos","actual","histórico",NA,NA
43013,2000-04-01,303,0,"Dados Históricos","actual","histórico",NA,NA
43013,2007-02-01,196,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-07-01,235,0,"Dados Históricos","actual","histórico",NA,NA
43013,2013-02-01,236,0,"Dados Históricos","actual","histórico",NA,NA
43013,2003-05-01,296,0,"Dados Históricos","actual","histórico",NA,NA
43013,2007-07-01,207,0,"Dados Históricos","actual","histórico",NA,NA
43013,2023-11-01,193,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-05-01,242,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-10-01,208,0,"Dados Históricos","actual","histórico",NA,NA
43013,2014-12-01,267,0,"Dados Históricos","actual","histórico",NA,NA
43013,2014-08-01,228,0,"Dados Históricos","actual","histórico",NA,NA
43013,2008-05-01,194,0,"Dados Históricos","actual","histórico",NA,NA
43013,2005-10-01,244,0,"Dados Históricos","actual","histórico",NA,NA
43013,2012-10-01,195,0,"Dados Históricos","actual","histórico",NA,NA
43013,2023-07-01,211,0,"Dados Históricos","actual","histórico",NA,NA
43013,2019-06-01,232,0,"Dados Históricos","actual","histórico",NA,NA
43013,2007-08-01,186,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-06-01,223,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-11-01,237,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-03-01,312,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-09-01,227,0,"Dados Históricos","actual","histórico",NA,NA
43013,2020-07-01,251,0,"Dados Históricos","actual","histórico",NA,NA
43013,2023-12-01,224,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-06-01,209,0,"Dados Históricos","actual","histórico",NA,NA
43013,2013-08-01,246,0,"Dados Históricos","actual","histórico",NA,NA
43013,2008-03-01,193,0,"Dados Históricos","actual","histórico",NA,NA
43013,2022-10-01,155,0,"Dados Históricos","actual","histórico",NA,NA
43013,2013-07-01,245,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-10-01,195,0,"Dados Históricos","actual","histórico",NA,NA
43013,2013-05-01,255,0,"Dados Históricos","actual","histórico",NA,NA
43013,2002-06-01,248,0,"Dados Históricos","actual","histórico",NA,NA
43013,2003-11-01,248,0,"Dados Históricos","actual","histórico",NA,NA
43013,2004-11-01,224,0,"Dados Históricos","actual","histórico",NA,NA
43013,2006-07-01,249,0,"Dados Históricos","actual","histórico",NA,NA
43013,2000-02-01,299,0,"Dados Históricos","actual","histórico",NA,NA
43013,2016-06-01,252,0,"Dados Históricos","actual","histórico",NA,NA
43013,2004-04-01,250,0,"Dados Históricos","actual","histórico",NA,NA
43013,2017-06-01,245,0,"Dados Históricos","actual","histórico",NA,NA
43013,2012-05-01,234,0,"Dados Históricos","actual","histórico",NA,NA
43013,2018-01-01,248,0,"Dados Históricos","actual","histórico",NA,NA
43013,2021-07-01,215,0,"Dados Históricos","actual","histórico",NA,NA
43013,2011-12-01,221,0,"Dados Históricos","actual","histórico",NA,NA
